icaoCode,type,trafficType,runways,elevation_m,latitude_deg,longitude_deg,geometry
EFKS,3,"[0, 1]","[{'designator': '12', 'trueHeading': 119, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '60/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2460, 'unit': 0}, 'lda': {'value': 2460, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f01eacded7b7bb62f7'}, {'designator': '30', 'trueHeading': 299, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '60/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f01eacded7b7bb62f8'}]",264,65.987222222222,29.240277777778,POINT (29.240277777778 65.987222222222)
EFKY,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 843, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 843, 'unit': 0}, 'lda': {'value': 843, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f0cb27f42509443593'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 843, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 843, 'unit': 0}, 'lda': {'value': 843, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f0cb27f42509443594'}]",68,60.574722222222,26.894166666667,POINT (26.894166666667 60.574722222222)
EFLA,2,[0],"[{'designator': '18', 'trueHeading': 180, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 550, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 550, 'unit': 0}, 'lda': {'value': 550, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f01eacded7b7bb6324'}, {'designator': '36', 'trueHeading': 360, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 550, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 550, 'unit': 0}, 'lda': {'value': 550, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f01eacded7b7bb6325'}, {'designator': '07', 'trueHeading': 70, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f01eacded7b7bb6326'}, {'designator': '25', 'trueHeading': 250, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 29, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f01eacded7b7bb6327'}]",153,61.144166666667,25.693888888889,POINT (25.693888888889 61.144166666667)
EFLP,3,"[0, 1]","[{'designator': '06', 'trueHeading': 67, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '120/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f01eacded7b7bb6343'}, {'designator': '24', 'trueHeading': 247, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '120/F/A/W/T'}, 'dimension': {'length': {'value': 2500, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2500, 'unit': 0}, 'lda': {'value': 2500, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f01eacded7b7bb6344'}]",106,61.044444444444,28.143888888889,POINT (28.143888888889 61.044444444444)
EFLN,2,[0],"[{'designator': '11', 'trueHeading': 110, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 940, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 940, 'unit': 0}, 'lda': {'value': 940, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f01eacded7b7bb635b'}, {'designator': '29', 'trueHeading': 290, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 940, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 940, 'unit': 0}, 'lda': {'value': 940, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f01eacded7b7bb635c'}]",114,63.512,29.629,POINT (29.629 63.512)
EFME,2,[0],"[{'designator': '04', 'trueHeading': 40, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 21, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f1cb27f425094435e7'}, {'designator': '22', 'trueHeading': 220, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 21, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f1cb27f425094435e8'}]",101,62.946388888889,23.515,POINT (23.515 62.946388888889)
EFNU,2,[0],"[{'designator': '04', 'trueHeading': 40, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1200, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1200, 'unit': 0}, 'lda': {'value': 1200, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb6399'}, {'designator': '22', 'trueHeading': 220, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1200, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1200, 'unit': 0}, 'lda': {'value': 1200, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb639a'}, {'designator': '09', 'trueHeading': 90, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [12], 'mainComposite': 12, 'condition': 0}, 'dimension': {'length': {'value': 700, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 700, 'unit': 0}, 'lda': {'value': 700, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb639b'}, {'designator': '27', 'trueHeading': 270, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [12], 'mainComposite': 12, 'condition': 0}, 'dimension': {'length': {'value': 700, 'unit': 0}, 'width': {'value': 18, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 700, 'unit': 0}, 'lda': {'value': 700, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb639c'}]",112,60.331111111111,24.29,POINT (24.29 60.331111111111)
EFOP,2,[0],"[{'designator': '14', 'trueHeading': 140, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 940, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 940, 'unit': 0}, 'lda': {'value': 940, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb63af'}, {'designator': '32', 'trueHeading': 320, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 940, 'unit': 0}, 'width': {'value': 15, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 940, 'unit': 0}, 'lda': {'value': 940, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb63b0'}, {'designator': '06', 'trueHeading': 60, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 10, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb63b1'}, {'designator': '24', 'trueHeading': 240, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 900, 'unit': 0}, 'width': {'value': 10, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 900, 'unit': 0}, 'lda': {'value': 900, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f11eacded7b7bb63b2'}]",101,60.876,22.745,POINT (22.745 60.876)
EFOU,3,"[0, 1]","[{'designator': '12', 'trueHeading': 121, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '100/F/A/W/T'}, 'dimension': {'length': {'value': 2501, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2501, 'unit': 0}, 'lda': {'value': 2501, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f1cb27f42509443635'}, {'designator': '30', 'trueHeading': 301, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '100/F/A/W/T'}, 'dimension': {'length': {'value': 2501, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2501, 'unit': 0}, 'lda': {'value': 2501, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f1cb27f42509443636'}]",14,64.93,25.354722222222,POINT (25.354722222222 64.93000000000001)
EFPK,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 739, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 739, 'unit': 0}, 'lda': {'value': 739, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb63d7'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 739, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 739, 'unit': 0}, 'lda': {'value': 739, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb63d8'}]",119,62.265,27.003,POINT (27.003 62.265)
EFPI,2,[0],"[{'designator': '12', 'trueHeading': 120, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 999, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 999, 'unit': 0}, 'lda': {'value': 999, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb63e9'}, {'designator': '30', 'trueHeading': 300, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 999, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 999, 'unit': 0}, 'lda': {'value': 999, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb63ea'}, {'designator': '17', 'trueHeading': 170, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1079, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1079, 'unit': 0}, 'lda': {'value': 1079, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb63eb'}, {'designator': '35', 'trueHeading': 350, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1079, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1079, 'unit': 0}, 'lda': {'value': 1079, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb63ec'}]",45,61.246,22.193,POINT (22.193 61.246)
EFPA,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f2cb27f42509443670'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 800, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 800, 'unit': 0}, 'lda': {'value': 800, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f2cb27f42509443671'}]",260,68.150277777778,25.829444444444,POINT (25.829444444444 68.150277777778)
EFPO,3,"[0, 1]","[{'designator': '12', 'trueHeading': 126, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '75/F/A/W/T'}, 'dimension': {'length': {'value': 2351, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2256, 'unit': 0}, 'lda': {'value': 2256, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f21eacded7b7bb640a'}, {'designator': '30', 'trueHeading': 306, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '75/F/A/W/T'}, 'dimension': {'length': {'value': 2351, 'unit': 0}, 'width': {'value': 60, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 2006, 'unit': 0}, 'lda': {'value': 2006, 'unit': 0}}, 'pilotCtrlLighting': False, 'visualApproachAids': [1], '_id': '626148f21eacded7b7bb640b'}, {'designator': '17', 'trueHeading': 174, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '17/F/C/X/T'}, 'dimension': {'length': {'value': 801, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 801, 'unit': 0}, 'lda': {'value': 801, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb640c'}, {'designator': '35', 'trueHeading': 354, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': False, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0, 'pcn': '17/F/C/X/T'}, 'dimension': {'length': {'value': 801, 'unit': 0}, 'width': {'value': 30, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 801, 'unit': 0}, 'lda': {'value': 801, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb640d'}]",13,61.462222222222,21.798611111111,POINT (21.798611111111 61.462222222222)
EFPU,2,[0],"[{'designator': '08', 'trueHeading': 89, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1990, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1990, 'unit': 0}, 'lda': {'value': 1990, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb6425'}, {'designator': '26', 'trueHeading': 269, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1990, 'unit': 0}, 'width': {'value': 45, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1990, 'unit': 0}, 'lda': {'value': 1990, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f21eacded7b7bb6426'}]",121,65.402222222222,26.951666666667,POINT (26.951666666667 65.40222222222199)
EFPN,2,[0],"[{'designator': '16', 'trueHeading': 160, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 499, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 499, 'unit': 0}, 'lda': {'value': 499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f2cb27f4250944368a'}, {'designator': '34', 'trueHeading': 340, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 499, 'unit': 0}, 'width': {'value': 14, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 499, 'unit': 0}, 'lda': {'value': 499, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f2cb27f4250944368b'}]",77,61.727222222222,29.395,POINT (29.395 61.727222222222)
EFPY,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f2cb27f4250944369b'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 20, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f2cb27f4250944369c'}]",161,63.729166666667,25.9325,POINT (25.9325 63.729166666667)
EFRH,2,[0],"[{'designator': '10', 'trueHeading': 100, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb6450'}, {'designator': '28', 'trueHeading': 280, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1000, 'unit': 0}, 'width': {'value': 17, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1000, 'unit': 0}, 'lda': {'value': 1000, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb6451'}]",36,64.688,24.696,POINT (24.696 64.688)
EFRN,2,[0],"[{'designator': '18', 'trueHeading': 9, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 740, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 740, 'unit': 0}, 'lda': {'value': 740, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb6469'}, {'designator': '36', 'trueHeading': 189, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 740, 'unit': 0}, 'width': {'value': 23, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 740, 'unit': 0}, 'lda': {'value': 740, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb646a'}]",89,62.065277777778,28.356388888889,POINT (28.356388888889 62.065277777778)
EFRU,2,[0],"[{'designator': '15', 'trueHeading': 150, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb6479'}, {'designator': '33', 'trueHeading': 330, 'alignedTrueNorth': False, 'operations': 0, 'mainRunway': True, 'turnDirection': 2, 'takeOffOnly': False, 'landingOnly': False, 'surface': {'composition': [0], 'mainComposite': 0, 'condition': 0}, 'dimension': {'length': {'value': 1199, 'unit': 0}, 'width': {'value': 22, 'unit': 0}}, 'declaredDistance': {'tora': {'value': 1199, 'unit': 0}, 'lda': {'value': 1199, 'unit': 0}}, 'pilotCtrlLighting': False, '_id': '626148f31eacded7b7bb647a'}]",165,65.971944444444,26.365277777778,POINT (26.365277777778 65.97194444444401)
